#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E135
#Date Time: 2023-11-01 14:39:35.674
#Sample rate: 1600Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 1.83125 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: DC
#Offset: 5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.9021874999999999,4.751277345418663,3.344498521916257
-0.9015625,4.751277345418663,3.35186247723634
-0.9009374999999999,4.751277345418663,3.359226432556423
-0.9003125000000001,4.751277345418663,3.366590387876506
-0.8996875,4.751277345418663,3.37763632085663
-0.8990625,4.751277345418663,3.385000276176713
-0.8984375,4.751277345418663,3.396046209156837
-0.8978125,4.751277345418663,3.40341016447692
-0.8971875,4.751277345418663,3.414456097457044
-0.8965624999999999,4.751277345418663,3.421820052777127
-0.8959374999999999,4.751277345418663,3.432865985757251
-0.8953125,4.751277345418663,3.440229941077334
-0.8946875,4.751277345418663,3.447593896397417
-0.8940625,4.751277345418663,3.458639829377542
-0.8934375,4.751277345418663,3.466003784697624
-0.8928125,4.751277345418663,3.477049717677748
-0.8921875,4.751277345418663,3.484413672997832
-0.8915624999999999,4.751277345418663,3.495459605977956
-0.8909374999999999,4.751277345418663,3.502823561298039
-0.8903125,4.751277345418663,3.513869494278163
-0.8896875,4.751277345418663,3.521233449598246
-0.8890625,4.751277345418663,3.53227938257837
-0.8884375,4.751277345418663,3.539643337898453
-0.8878125,4.751277345418663,3.547007293218536
-0.8871875,4.751277345418663,3.55805322619866
-0.8865624999999999,4.751277345418663,3.565417181518743
-0.8859374999999999,4.751277345418663,3.576463114498867
-0.8853124999999999,4.751277345418663,3.58382706981895
-0.8846875,4.751277345418663,3.591191025139033
-0.8840625,4.751277345418663,3.602236958119157
-0.8834375,4.751277345418663,3.609600913439241
-0.8828125,4.751277345418663,3.620646846419365
-0.8821875,4.751277345418663,3.628010801739447
-0.8815625,4.754944197921801,3.639056734719572
-0.8809374999999999,4.754944197921801,3.646420690039655
-0.8803124999999999,4.754944197921801,3.653784645359738
-0.8796875,4.754944197921801,3.664830578339862
-0.8790625,4.754944197921801,3.672194533659945
-0.8784375,4.776945312940629,3.679558488980028
-0.8778125,4.791612722953182,3.686922444300111
-0.8771875,4.791612722953182,3.697968377280235
-0.8765625,4.791612722953182,3.705332332600318
-0.8759374999999999,4.791612722953182,3.712696287920401
-0.8753124999999999,4.791612722953182,3.723742220900525
-0.8746875,4.791612722953182,3.731106176220608
-0.8740625,4.791612722953182,3.742152109200732
-0.8734375,4.791612722953182,3.749516064520815
-0.8728125,4.791612722953182,3.756880019840898
-0.8721875,4.791612722953182,3.764243975160981
-0.8715625,4.791612722953182,3.775289908141105
-0.8709374999999999,4.791612722953182,3.782653863461188
-0.8703124999999999,4.791612722953182,3.790017818781271
-0.8696874999999999,4.791612722953182,3.797381774101354
-0.8690625,4.791612722953182,3.808427707081478
-0.8684375,4.791612722953182,3.815791662401561
-0.8678125,4.791612722953182,3.826837595381685
-0.8671875,4.791612722953182,3.834201550701768
-0.8665625,4.791612722953182,3.841565506021851
-0.8659375,4.791612722953182,3.848929461341934
-0.8653124999999999,4.791612722953182,3.856293416662017
-0.8646874999999999,4.791612722953182,3.867339349642141
-0.8640625,4.791612722953182,3.874703304962224
-0.8634375,4.791612722953182,3.882067260282307
-0.8628125,4.791612722953182,3.88943121560239
-0.8621875,4.791612722953182,3.896795170922473
-0.8615625,4.791612722953182,3.904159126242555
-0.8609375,4.791612722953182,3.91520505922268
-0.8603124999999999,4.791612722953182,3.922569014542763
-0.8596874999999999,4.791612722953182,3.929932969862846
-0.8590625,4.791612722953182,3.937296925182928
-0.8584375,4.791612722953182,3.948342858163053
-0.8578125,4.791612722953182,3.955706813483136
-0.8571875,4.791612722953182,3.963070768803219
-0.8565625,4.791612722953182,3.970434724123301
-0.8559375,4.791612722953182,3.977798679443384
-0.8553124999999999,4.791612722953182,3.985162634763467
-0.8546874999999999,4.791612722953182,3.996208567743591
-0.8540624999999999,4.791612722953182,4.003572523063674
-0.8534375,4.791612722953182,4.010936478383757
-0.8528125,4.791612722953182,4.01830043370384
-0.8521875,4.791612722953182,4.025664389023922
-0.8515625,4.791612722953182,4.033028344344006
-0.8509375,4.791612722953182,4.040392299664088
-0.8503125,4.791612722953182,4.047756254984171
-0.8496874999999999,4.791612722953182,4.055120210304254
-0.8490624999999999,4.791612722953182,4.066166143284378
-0.8484375,4.791612722953182,4.073530098604461
-0.8478125,4.791612722953182,4.080894053924544
-0.8471875,4.791612722953182,4.088258009244627
-0.8465625,4.791612722953182,4.095621964564709
-0.8459375,4.791612722953182,4.102985919884793
-0.8453125,4.791612722953182,4.110349875204876
-0.8446874999999999,4.791612722953182,4.117713830524958
-0.8440624999999999,4.791612722953182,4.125077785845042
-0.8434375,4.791612722953182,4.128759763505083
-0.8428125,4.791612722953182,4.136123718825166
-0.8421875,4.791612722953182,4.143487674145248
-0.8415625,4.791612722953182,4.150851629465332
-0.8409375,4.791612722953182,4.158215584785414
-0.8403125,4.791612722953182,4.165579540105497
-0.8396874999999999,4.791612722953182,4.17294349542558
-0.8390624999999999,4.791612722953182,4.180307450745663
-0.8384374999999999,4.791612722953182,4.187671406065745
-0.8378125,4.791612722953182,4.195035361385829
-0.8371875,4.791612722953182,4.202399316705912
-0.8365625,4.791612722953182,4.209763272025994
-0.8359375,4.791612722953182,4.217127227346078
-0.8353125,4.791612722953182,4.22449118266616
-0.8346875,4.791612722953182,4.231855137986243
-0.8340624999999999,4.791612722953182,4.235537115646284
-0.8334374999999999,4.791612722953182,4.242901070966368
-0.8328125,4.791612722953182,4.25026502628645
-0.8321875,4.791612722953182,4.257628981606533
-0.8315625,4.791612722953182,4.264992936926616
-0.8309375,4.791612722953182,4.272356892246699
-0.8303125,4.791612722953182,4.279720847566781
-0.8296875,4.791612722953182,4.283402825226823
-0.8290624999999999,4.791612722953182,4.290766780546906
-0.8284374999999999,4.791612722953182,4.298130735866989
-0.8278125,4.791612722953182,4.305494691187072
-0.8271875,4.791612722953182,4.312858646507155
-0.8265625,4.791612722953182,4.320222601827237
-0.8259375,4.791612722953182,4.32758655714732
-0.8253125,4.791612722953182,4.334950512467404
-0.8246875,4.791612722953182,4.338632490127445
